link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
64,19,18,1,3548.771,2.205103385,1,6293.127608,3805.108474,2364.384058,0,0,,0.15,4,1,0,-1,0.055958,"LINESTRING (0, 0)"
65,18,21,1,5453.573,3.388692109,1,8000,4134.365784,2568.975002,0,0,,0.15,4,1,0,-1,0.079145,"LINESTRING (0, 0)"
66,21,18,1,5457.316,3.3910179,1,5449.818119,4111.540326,2554.791924,0,0,,0.15,4,1,0,-1,0.079639,"LINESTRING (0, 0)"
67,19,22,1,5818.844,3.615660915,1,2023.075785,1918.795733,1192.284023,0,0,,0.15,4,1,0,-1,0.181953,"LINESTRING (0, 0)"
68,22,19,1,5791.542,3.598696244,1,1606.326133,1954.939888,1214.742953,0,0,,0.15,4,1,0,-1,0.177751,"LINESTRING (0, 0)"
69,20,21,1,16461.817,10.22889569,1,2644.724412,3306.493147,2054.558953,0,0,,0.15,4,1,0,-1,0.298718,"LINESTRING (0, 0)"
70,21,20,1,15442.909,9.595775808,1,2416.390697,3302.083513,2051.818935,0,0,,0.15,4,1,0,-1,0.280603,"LINESTRING (0, 0)"
71,20,30,1,13283.225,8.253810801,1,6000,4300.494804,2672.202757,0,0,,0.15,4,1,0,-1,0.185326,"LINESTRING (0, 0)"
72,30,20,1,13295.71,8.261568618,1,6000,4257.533676,2645.507958,0,0,,0.15,4,1,0,-1,0.187372,"LINESTRING (0, 0)"
73,20,58,1,12263.938,7.620455419,1,2479.370349,3917.210709,2434.041135,0,0,,0.15,4,1,0,-1,0.187847,"LINESTRING (0, 0)"
74,58,20,1,12556.028,7.801951674,1,2630.412693,3952.952955,2456.250331,0,0,,0.15,4,1,0,-1,0.190582,"LINESTRING (0, 0)"
75,21,22,1,6798.869,4.224620029,1,4493.711985,3867.938558,2403.42485,0,0,,0.15,4,1,0,-1,0.105465,"LINESTRING (0, 0)"
76,22,21,1,6721.773,4.176714811,1,4495.928831,3869.091694,2404.141375,0,0,,0.15,4,1,0,-1,0.104238,"LINESTRING (0, 0)"
77,21,23,1,4525.775,2.812185338,1,8000,4054.93004,2519.615934,0,0,,0.15,4,1,0,-1,0.066967,"LINESTRING (0, 0)"
78,23,21,1,4543.421,2.82315005,1,8000,4119.522169,2559.75161,0,0,,0.15,4,1,0,-1,0.066174,"LINESTRING (0, 0)"
79,22,23,1,4583.763,2.848217399,1,877.861868,1542.385145,958.3933999,0,0,,0.15,4,1,0,-1,0.178312,"LINESTRING (0, 0)"
80,23,22,1,4508.858,2.801673604,1,960.16703,1517.64005,943.0175155,0,0,,0.15,4,1,0,-1,0.178258,"LINESTRING (0, 0)"
81,22,25,1,8906.273,5.53409976,1,2853.10466,2545.109972,1581.457528,0,0,,0.15,4,1,0,-1,0.209962,"LINESTRING (0, 0)"
82,25,22,1,8306.624,5.161495262,1,1506.692042,2622.633698,1629.628524,0,0,,0.15,4,1,0,-1,0.190037,"LINESTRING (0, 0)"
83,22,28,1,8608.119,5.348835511,1,2080.186891,1992.412596,1238.027407,0,0,,0.15,4,1,0,-1,0.259227,"LINESTRING (0, 0)"
84,28,22,1,8599.9,5.343728463,1,2102.073051,2004.989217,1245.842155,0,0,,0.15,4,1,0,-1,0.257355,"LINESTRING (0, 0)"
85,22,29,1,5869.561,3.647174988,1,5879.862476,3653.06426,2269.908192,0,0,,0.15,4,1,0,-1,0.096405,"LINESTRING (0, 0)"
86,29,22,1,5650.089,3.510801452,1,1423.685694,3643.847369,2264.181084,0,0,,0.15,4,1,0,-1,0.093035,"LINESTRING (0, 0)"
87,22,40,1,12222.22,7.594533064,1,2210.802571,1605.047145,997.3297495,0,0,,0.15,4,1,0,-1,0.456892,"LINESTRING (0, 0)"
88,40,22,1,11916.418,7.404516569,1,1664.447067,1600.890875,994.7471639,0,0,,0.15,4,1,0,-1,0.446617,"LINESTRING (0, 0)"
89,23,24,1,2436.26,1.513821312,1,8000,3984.180545,2475.654249,0,0,,0.15,4,1,0,-1,0.036689,"LINESTRING (0, 0)"
90,24,23,1,2403.902,1.49371499,1,8000,4030.12434,2504.202391,0,0,,0.15,4,1,0,-1,0.035789,"LINESTRING (0, 0)"
91,23,31,1,16652.993,10.34768691,1,1139.317496,2178.983847,1353.957372,0,0,,0.15,4,1,0,-1,0.458553,"LINESTRING (0, 0)"
92,31,23,1,16799.92,10.43898309,1,904.280899,2159.26636,1341.705497,0,0,,0.15,4,1,0,-1,0.466823,"LINESTRING (0, 0)"
93,24,25,1,1687.604,1.048628185,1,4500,3780.051518,2348.814392,0,0,,0.15,4,1,0,-1,0.026787,"LINESTRING (0, 0)"
94,25,24,1,1678.461,1.04294699,1,3600,3780.033781,2348.803371,0,0,,0.15,4,1,0,-1,0.026642,"LINESTRING (0, 0)"
95,24,26,1,1645.865,1.022692781,1,7980.28931,4168.329745,2590.079222,0,0,,0.15,4,1,0,-1,0.023691,"LINESTRING (0, 0)"
96,26,24,1,1061.605,0.65965056,1,8000,4059.416226,2522.40352,0,0,,0.15,4,1,0,-1,0.015691,"LINESTRING (0, 0)"
97,24,33,1,11986.122,7.447828613,1,3559.213894,4196.649997,2607.676605,0,0,,0.15,4,1,0,-1,0.171367,"LINESTRING (0, 0)"
98,33,24,1,11945.303,7.42246487,1,5555.608069,4144.077363,2575.009495,0,0,,0.15,4,1,0,-1,0.17295,"LINESTRING (0, 0)"
99,25,26,1,1928.32,1.198202127,1,1750,1918.471845,1192.082769,0,0,,0.15,4,1,0,-1,0.060308,"LINESTRING (0, 0)"
100,26,25,1,1812.974,1.126529467,1,2372.861722,1921.371368,1193.884448,0,0,,0.15,4,1,0,-1,0.056615,"LINESTRING (0, 0)"
101,26,27,1,1569.673,0.975349282,1,1316.906179,1876.813535,1166.197503,0,0,,0.15,4,1,0,-1,0.050181,"LINESTRING (0, 0)"
102,27,26,1,1572.847,0.977321513,1,985.369469,1866.031677,1159.497969,0,0,,0.15,4,1,0,-1,0.050573,"LINESTRING (0, 0)"
103,26,28,1,1792.193,1.113616757,1,7731.459177,3964.444035,2463.390554,0,0,,0.15,4,1,0,-1,0.027124,"LINESTRING (0, 0)"
104,28,26,1,1545.397,0.960264879,1,8332.485651,3985.378664,2476.398726,0,0,,0.15,4,1,0,-1,0.023266,"LINESTRING (0, 0)"
105,27,28,1,2382.525,1.480431942,1,2020.835188,2889.076395,1795.188289,0,0,,0.15,4,1,0,-1,0.04948,"LINESTRING (0, 0)"
106,28,27,1,2307.315,1.433698629,1,1906.378666,2825.629669,1755.764333,0,0,,0.15,4,1,0,-1,0.048994,"LINESTRING (0, 0)"
107,27,33,1,10419.637,6.474460262,1,2656.304461,2743.513856,1704.739948,0,0,,0.15,4,1,0,-1,0.227875,"LINESTRING (0, 0)"
108,33,27,1,10605.612,6.590019734,1,2787.223131,2663.544323,1655.0492,0,0,,0.15,4,1,0,-1,0.238906,"LINESTRING (0, 0)"
109,27,35,1,17006.678,10.56745652,1,1139.332695,2213.052054,1375.126368,0,0,,0.15,4,1,0,-1,0.461083,"LINESTRING (0, 0)"
110,35,27,1,17005.568,10.56676679,1,1388.367239,2195.721209,1364.357483,0,0,,0.15,4,1,0,-1,0.464692,"LINESTRING (0, 0)"
111,28,37,1,7738.237,4.808316063,1,6458.755608,3996.920018,2483.570189,0,0,,0.15,4,1,0,-1,0.116163,"LINESTRING (0, 0)"
112,37,28,1,8018.881,4.982700106,1,7118.104798,3929.058511,2441.403016,0,0,,0.15,4,1,0,-1,0.122455,"LINESTRING (0, 0)"
113,29,41,1,4915.497,3.054347286,1,4266.616474,3739.157919,2323.404295,0,0,,0.15,4,1,0,-1,0.078876,"LINESTRING (0, 0)"
114,41,29,1,5233.682,3.252058218,1,6304.110442,3699.107326,2298.518018,0,0,,0.15,4,1,0,-1,0.084891,"LINESTRING (0, 0)"
115,29,49,1,32389.346,20.12580031,1,1060.253828,2252.764439,1399.802492,0,0,,0.15,4,1,0,-1,0.862656,"LINESTRING (0, 0)"
116,49,29,1,32299.122,20.06973774,1,1117.781868,2209.489113,1372.91246,0,0,,0.15,4,1,0,-1,0.877102,"LINESTRING (0, 0)"
117,30,31,1,2321.757,1.442672469,1,6000,4304.997682,2675.000715,0,0,,0.15,4,1,0,-1,0.032359,"LINESTRING (0, 0)"
118,31,30,1,2266.33,1.408231738,1,6000,4120.849748,2560.576529,0,0,,0.15,4,1,0,-1,0.032998,"LINESTRING (0, 0)"
119,30,60,1,7996.646,4.968883922,1,4882.896652,4200.875199,2610.302023,0,0,,0.15,4,1,0,-1,0.114214,"LINESTRING (0, 0)"
120,60,30,1,8006.117,4.974768926,1,4803.175011,4081.595194,2536.184887,0,0,,0.15,4,1,0,-1,0.117691,"LINESTRING (0, 0)"
121,31,32,1,4247.237,2.639109902,1,6000,4236.363667,2632.353528,0,0,,0.15,4,1,0,-1,0.060154,"LINESTRING (0, 0)"
122,32,31,1,4232.368,2.629870737,1,5459.290242,4207.47378,2614.40219,0,0,,0.15,4,1,0,-1,0.060355,"LINESTRING (0, 0)"
123,31,60,1,6729.821,4.181715605,1,965.579981,2289.716755,1422.76359,0,0,,0.15,4,1,0,-1,0.176349,"LINESTRING (0, 0)"
124,60,31,1,6734.278,4.184485055,1,1055.139505,2253.284259,1400.125493,0,0,,0.15,4,1,0,-1,0.179319,"LINESTRING (0, 0)"
125,32,33,1,4981.08,3.095098661,1,2423.744805,3111.068547,1933.127774,0,0,,0.15,4,1,0,-1,0.096065,"LINESTRING (0, 0)"
126,33,32,1,4952.494,3.077336149,1,2621.675199,3021.256494,1877.321169,0,0,,0.15,4,1,0,-1,0.098353,"LINESTRING (0, 0)"
127,32,34,1,1806.379,1.122431526,1,2987.327149,4098.420874,2546.639877,0,0,,0.15,4,1,0,-1,0.026445,"LINESTRING (0, 0)"
128,34,32,1,1888.502,1.173460376,1,4790.345753,4199.937729,2609.719507,0,0,,0.15,4,1,0,-1,0.026979,"LINESTRING (0, 0)"
129,32,60,1,5513.571,3.425973126,1,2599.322451,2976.554436,1849.544606,0,0,,0.15,4,1,0,-1,0.11114,"LINESTRING (0, 0)"
130,60,32,1,5443.441,3.382396378,1,2614.736215,3007.232131,1868.606836,0,0,,0.15,4,1,0,-1,0.108607,"LINESTRING (0, 0)"
131,33,34,1,4951.073,3.076453181,1,5444.285031,4388.86003,2727.110346,0,0,,0.15,4,1,0,-1,0.067686,"LINESTRING (0, 0)"
132,34,33,1,4890.894,3.039059696,1,5400,4320.0053,2684.326013,0,0,,0.15,4,1,0,-1,0.067929,"LINESTRING (0, 0)"
133,34,35,1,9338.509,5.802678676,1,5470.884476,4298.178429,2670.763429,0,0,,0.15,4,1,0,-1,0.13036,"LINESTRING (0, 0)"
134,35,34,1,9213.129,5.72477118,1,6000,4281.890177,2660.642381,0,0,,0.15,4,1,0,-1,0.129099,"LINESTRING (0, 0)"
135,34,60,1,10077.606,6.261932118,1,5898.700106,4291.416972,2666.562055,0,0,,0.15,4,1,0,-1,0.140899,"LINESTRING (0, 0)"
136,60,34,1,14807.024,9.20065531,1,5784.05003,4280.662031,2659.879247,0,0,,0.15,4,1,0,-1,0.207543,"LINESTRING (0, 0)"
137,35,36,1,6580.945,4.089208376,1,5276.538355,4267.33708,2651.599509,0,0,,0.15,4,1,0,-1,0.09253,"LINESTRING (0, 0)"
138,36,35,1,6854.679,4.259298745,1,6000,4261.402505,2647.911936,0,0,,0.15,4,1,0,-1,0.096513,"LINESTRING (0, 0)"
139,35,71,1,3665.728,2.277777073,1,1957.382228,1845.350874,1146.647518,0,0,,0.15,4,1,0,-1,0.119188,"LINESTRING (0, 0)"
140,71,35,1,3666.941,2.278530796,1,1576.243145,1828.639843,1136.263768,0,0,,0.15,4,1,0,-1,0.120317,"LINESTRING (0, 0)"
141,36,43,1,8551.889,5.31389582,1,875,2165.583439,1345.630747,0,0,,0.15,4,1,0,-1,0.23694,"LINESTRING (0, 0)"
142,43,36,1,8474.892,5.266052117,1,875,2233.487007,1387.824055,0,0,,0.15,4,1,0,-1,0.227668,"LINESTRING (0, 0)"
143,36,44,1,8148.498,5.063240351,1,6000,4310.158333,2678.207394,0,0,,0.15,4,1,0,-1,0.113432,"LINESTRING (0, 0)"
144,44,36,1,7709.684,4.790574057,1,5867.300085,4311.903803,2679.291978,0,0,,0.15,4,1,0,-1,0.10728,"LINESTRING (0, 0)"
145,36,71,1,7348.533,4.566165299,1,1058.124261,2145.870346,1333.381603,0,0,,0.15,4,1,0,-1,0.20547,"LINESTRING (0, 0)"
146,71,36,1,7337.551,4.559341402,1,1017.341605,2160.062115,1342.199956,0,0,,0.15,4,1,0,-1,0.203815,"LINESTRING (0, 0)"
147,37,38,1,3188.718,1.981376892,1,5815.725402,4004.16651,2488.072948,0,0,,0.15,4,1,0,-1,0.047781,"LINESTRING (0, 0)"
148,38,37,1,3529.509,2.193134537,1,5772.233647,3911.246676,2430.335258,0,0,,0.15,4,1,0,-1,0.054144,"LINESTRING (0, 0)"
149,37,42,1,7634.186,4.743661789,1,1816.106654,2700.200193,1677.826094,0,0,,0.15,4,1,0,-1,0.169636,"LINESTRING (0, 0)"
150,42,37,1,7710.594,4.791139504,1,1809.167052,2685.230282,1668.524226,0,0,,0.15,4,1,0,-1,0.172289,"LINESTRING (0, 0)"
151,38,39,1,3167.668,1.968297033,1,5733.056963,3858.304507,2397.43853,0,0,,0.15,4,1,0,-1,0.04926,"LINESTRING (0, 0)"
152,39,38,1,3103.793,1.92860696,1,6422.20606,3821.542345,2374.595588,0,0,,0.15,4,1,0,-1,0.048731,"LINESTRING (0, 0)"
153,38,42,1,6153.28,3.823469747,1,6000,4282.330016,2660.915684,0,0,,0.15,4,1,0,-1,0.086214,"LINESTRING (0, 0)"
154,42,38,1,6951.621,4.319535692,1,5747.695049,4127.550766,2564.740347,0,0,,0.15,4,1,0,-1,0.101052,"LINESTRING (0, 0)"
155,39,40,1,1292.279,0.802984695,1,7532.420303,4132.647905,2567.907561,0,0,,0.15,4,1,0,-1,0.018762,"LINESTRING (0, 0)"
156,40,39,1,1307.139,0.812218268,1,8352.013267,3950.452828,2454.696824,0,0,,0.15,4,1,0,-1,0.019853,"LINESTRING (0, 0)"
157,39,48,1,17539.958,10.89882124,1,4371.132753,4284.849008,2662.480913,0,0,,0.15,4,1,0,-1,0.245609,"LINESTRING (0, 0)"
158,48,39,1,18147.037,11.27604253,1,5233.501727,4267.832457,2651.907322,0,0,,0.15,4,1,0,-1,0.255123,"LINESTRING (0, 0)"
159,40,41,1,3486.548,2.166439817,1,6101.8896,3948.74908,2453.638165,0,0,,0.15,4,1,0,-1,0.052977,"LINESTRING (0, 0)"
160,41,40,1,3224.867,2.003838833,1,6005.599197,3910.272619,2429.730008,0,0,,0.15,4,1,0,-1,0.049483,"LINESTRING (0, 0)"
161,40,48,1,21899.35,13.60762101,1,1003.245496,2103.66375,1307.155648,0,0,,0.15,4,1,0,-1,0.624606,"LINESTRING (0, 0)"
162,48,40,1,21947.445,13.63750585,1,1688.727995,2037.904011,1266.294453,0,0,,0.15,4,1,0,-1,0.646177,"LINESTRING (0, 0)"
163,41,49,1,32819.901,20.3933347,1,2188.67685,3434.25944,2133.949222,0,0,,0.15,4,1,0,-1,0.573397,"LINESTRING (0, 0)"
164,49,41,1,32924.69,20.45844755,1,2459.63678,3387.894701,2105.139518,0,0,,0.15,4,1,0,-1,0.5831,"LINESTRING (0, 0)"
165,42,43,1,3965.88,2.464282821,1,1518.910867,2867.799552,1781.967475,0,0,,0.15,4,1,0,-1,0.082974,"LINESTRING (0, 0)"
166,43,42,1,3971.168,2.467568631,1,1921.767308,2740.500552,1702.867568,0,0,,0.15,4,1,0,-1,0.086944,"LINESTRING (0, 0)"
167,42,45,1,6062.719,3.767197768,1,6000,4325.107187,2687.496178,0,0,,0.15,4,1,0,-1,0.084105,"LINESTRING (0, 0)"
168,45,42,1,6256.131,3.887378376,1,6000,4299.253923,2671.431709,0,0,,0.15,4,1,0,-1,0.08731,"LINESTRING (0, 0)"
169,43,44,1,3491.125,2.169283832,1,1750,3183.106404,1977.890009,0,0,,0.15,4,1,0,-1,0.065806,"LINESTRING (0, 0)"
170,44,43,1,3564.476,2.214862017,1,1763.71284,3125.225549,1941.924525,0,0,,0.15,4,1,0,-1,0.068433,"LINESTRING (0, 0)"
171,43,45,1,4080.103,2.535257681,1,1828.679811,2269.013912,1409.899444,0,0,,0.15,4,1,0,-1,0.107891,"LINESTRING (0, 0)"
172,45,43,1,4141.357,2.57331914,1,1213.74346,2283.102127,1418.653452,0,0,,0.15,4,1,0,-1,0.108835,"LINESTRING (0, 0)"
173,44,46,1,3243.509,2.015422431,1,6000,4267.587825,2651.755314,0,0,,0.15,4,1,0,-1,0.045602,"LINESTRING (0, 0)"
174,46,44,1,3245.762,2.01682238,1,6000,4269.522285,2652.957332,0,0,,0.15,4,1,0,-1,0.045613,"LINESTRING (0, 0)"
175,44,54,1,10076.888,6.261485973,1,1745.164116,2306.047157,1432.910828,0,0,,0.15,4,1,0,-1,0.262186,"LINESTRING (0, 0)"
176,54,44,1,10014.43,6.222676384,1,1860.992488,2287.818548,1421.584099,0,0,,0.15,4,1,0,-1,0.262637,"LINESTRING (0, 0)"
177,45,46,1,1889.485,1.174071184,1,6000,4212.585464,2617.578442,0,0,,0.15,4,1,0,-1,0.026912,"LINESTRING (0, 0)"
178,46,45,1,1960.857,1.218419675,1,4768.359065,4274.968933,2656.341721,0,0,,0.15,4,1,0,-1,0.027521,"LINESTRING (0, 0)"
179,45,47,1,3422.107,2.126398049,1,2462.627044,2697.865111,1676.375142,0,0,,0.15,4,1,0,-1,0.076107,"LINESTRING (0, 0)"
180,47,45,1,3687.148,2.29108684,1,2262.705882,2721.042028,1690.776606,0,0,,0.15,4,1,0,-1,0.081303,"LINESTRING (0, 0)"
