node_id,yard_name,node_type,x_coord,y_coord
6943ba21-b7c8-4c6e-bdbc-d0bc83fbb58a,CENTRALIA (CN),track,-89.1437066035629,38.51053379220811
b1700443-8aa7-4305-8975-b12fc530864e,CENTRALIA (CN),track,-89.1459267107727,38.500414054665676
83aa8c5b-fd2a-445b-a968-94be569c4178,CENTRALIA (CN),track,-89.1437066035629,38.505143925158166
04f8a28e-6853-4da5-8a0f-65b88a467316,CENTRALIA (CN),long_axis_in,-89.13977193369436,38.5161204971803
2b0d5daa-d5d5-4533-95cf-f171df9ec779,CENTRALIA (CN),long_axis_out,-89.14338996618564,38.50246171518227
f978b57a-1d64-4040-b4b3-da64d98b68bf,CENTRALIA (CN),gate_out,-89.14382,38.502592
51041422-5057-47e7-b4f8-a68031e53b00,CENTRALIA (CN),track,-89.13977193369436,38.51746796394279
cebd5f06-c4d4-4a37-8cbc-b13a9db95233,CENTRALIA (CN),track,-89.14338996618564,38.50380918194476
dc077c7c-10d2-4773-bf3f-b75e058da0e1,CENTRALIA (CN),track,-89.13977193369436,38.514773030417814
c951958a-dbf9-4a62-ba0b-3e8f44b07a03,CENTRALIA (CN),track,-89.14338996618564,38.50111424841978
a23d3832-9e0f-4f67-9ae5-1978edc1722d,CENTRALIA (CN),track,-89.13977193369436,38.518815430705274
9caa9d0c-055b-4d75-b027-e23ebab2509f,CENTRALIA (CN),track,-89.14338996618564,38.50515664870724
bedd5d9c-c6e2-4498-b73f-14269fadd264,CENTRALIA (CN),track,-89.13977193369436,38.51342556365533
f3cbe25f-49de-4868-a1a4-13d7fe0e0312,CENTRALIA (CN),track,-89.14338996618564,38.4997667816573
061d8cdd-6002-4638-b921-5df48b5b9596,CENTRALIA (CN),long_axis_in,-89.15881248012803,38.4513629671413
d8ae0249-966f-4749-ae6b-3cb9f7323222,CENTRALIA (CN),long_axis_out,-89.14409408314125,38.50334673746398
7d6855c0-8f60-493f-bc88-20b723ba9b33,CENTRALIA (CN),track,-89.15881248012803,38.45271043390379
e7fb57ed-a4e1-4494-b443-ae24ca23e93f,CENTRALIA (CN),track,-89.14409408314125,38.50469420422647
0e3f1c25-9a3e-4615-bc47-af5c74a22cc0,CENTRALIA (CN),track,-89.15881248012803,38.45001550037881
17c1c37a-811f-4784-8614-6a6deeb54640,CENTRALIA (CN),track,-89.14409408314125,38.50199927070149
0a49440e-d82a-480c-aebb-7d8c455bb4c6,CENTRALIA (CN),track,-89.15881248012803,38.45405790066627
014861f3-7114-4cff-ad03-45dff7e8191e,CENTRALIA (CN),track,-89.14409408314125,38.50604167098895
718a004f-3e1f-46c7-9029-d4956b193d7b,CENTRALIA (CN),track,-89.15881248012803,38.44866803361633
9ce89772-f62c-4415-83e0-f13c0c697872,CENTRALIA (CN),track,-89.14409408314125,38.50065180393901
83feba2f-c5b3-4b3d-9451-13f41a9e64a9,CHAMPAIGN,long_axis_in,-88.23752068089621,40.12245092459025
28a8ff2e-123c-4568-8efc-bc33ae1e7e1e,CHAMPAIGN,long_axis_out,-88.21876046564012,40.16862326047025
6321b1dd-602b-4b5f-83de-5ab239d44695,CHAMPAIGN,track,-88.23752068089621,40.123798391352736
cfca9462-546e-4f48-96a3-94f2be9a8ea9,CHAMPAIGN,track,-88.21876046564012,40.16997072723274
fca717b5-413f-4a27-b354-fb7a48eaf20c,CHAMPAIGN,track,-88.23752068089621,40.12110345782776
6c2a68df-dd57-4f07-8784-26f6ee00066a,CHAMPAIGN,track,-88.21876046564012,40.16727579370776
5fe8ddc2-3fd3-457e-9b6c-d53e4df52bcd,CHAMPAIGN,track,-88.23752068089621,40.12514585811522
aeb2a481-01b9-44dc-b2a3-22d178af9fc2,CHAMPAIGN,track,-88.21876046564012,40.17131819399522
8f22f486-d24d-4cd5-bfa1-adc2a3b0f426,CHAMPAIGN,track,-88.23752068089621,40.119755991065276
e16f5978-7e6f-4daf-a805-2b9b6ed0ea1d,CHAMPAIGN,track,-88.21876046564012,40.16592832694528
587a5ba9-0b10-4f8e-9ba6-64520679f8f8,CHIPPEWA FALLS YARD,long_axis_in,-91.43675435303533,44.92690699969975
5715c1d6-49d1-4d48-9efb-0ed37dacc781,CHIPPEWA FALLS YARD,long_axis_out,-91.40548589521816,44.93030799350204
1d6ea542-f49a-4af7-8451-3565c1aa4361,CHIPPEWA FALLS YARD,track,-91.43675435303533,44.92825446646224
f0cb4ab4-2c60-4396-83a3-13fea0cff2c1,CHIPPEWA FALLS YARD,track,-91.40548589521816,44.93165546026453
21a57a34-5398-45ff-8c4a-f1937fc33c45,CHIPPEWA FALLS YARD,track,-91.43675435303533,44.925559532937264
f016dcc2-ae2c-4a89-a511-f1bdfe089d0e,CHIPPEWA FALLS YARD,track,-91.40548589521816,44.92896052673955
25f7f6bc-b184-42b4-ae0e-eff9da415f85,CHIPPEWA FALLS YARD,track,-91.43675435303533,44.929601933224724
c74aa716-a95f-4113-8dfd-c6c0bfa7b6e8,CHIPPEWA FALLS YARD,track,-91.40548589521816,44.93300292702701
04b0ae02-f7d9-48fe-9096-d1750504cd5d,CHIPPEWA FALLS YARD,track,-91.43675435303533,44.92421206617478
b2b12539-eeb6-409b-a425-2046c22eb0a8,CHIPPEWA FALLS YARD,track,-91.40548589521816,44.92761305997707
2d9b261d-a908-4592-b60d-083c419e277c,CONNEAUT HARBOR,long_axis_in,-80.54713614841577,41.95188791867082
631f9896-8673-4cac-839a-b4d33fd066e4,CONNEAUT HARBOR,long_axis_out,-80.54647809077458,41.96588781507896
08b841be-1910-402d-91ca-38276c12818d,CONNEAUT HARBOR,track,-80.54713614841577,41.95323538543331
0f3cfb89-166c-444b-ac65-afcd8abcc054,CONNEAUT HARBOR,track,-80.54647809077458,41.96723528184145
6b8ee7b1-9060-47f9-bf00-9cee2d86b4db,CONNEAUT HARBOR,track,-80.54713614841577,41.95054045190833
cb61f6a8-7db8-4ea6-9061-b3835176998c,CONNEAUT HARBOR,track,-80.54647809077458,41.96454034831647
f47df815-96ee-44cb-bc53-890d98967f9b,CONNEAUT HARBOR,track,-80.54713614841577,41.95458285219579
99ec401c-13a8-416c-a97a-97452179ae18,CONNEAUT HARBOR,track,-80.54647809077458,41.96858274860393
7aa36652-991d-4101-b8bb-94d568843b65,CONNEAUT HARBOR,track,-80.54713614841577,41.94919298514585
a071ca97-6de7-4106-8d09-5460758526a6,CONNEAUT HARBOR,track,-80.54647809077458,41.96319288155399
60173781-3cd9-4d74-b4a4-43e3fddc1dfd,CONNEAUT STORAGE,long_axis_in,-80.52857781112668,41.95408282529579
957bfabc-59bc-466c-9acc-ef2290cb38ca,CONNEAUT STORAGE,long_axis_out,-80.51894096721549,41.95615758159991
53128b7b-4d2f-4f9a-894a-1153d006358c,CONNEAUT STORAGE,gate_out,-80.510951,41.956852
8dbf1a75-06a3-42e8-af88-150b837b2d70,CONNEAUT STORAGE,track,-80.52857781112668,41.95543029205828
074a8318-f6a0-4caa-a1db-e4c708072444,CONNEAUT STORAGE,track,-80.51894096721549,41.9575050483624
cdc81b31-e20c-4efd-ae56-c06efc64e826,CONNEAUT STORAGE,track,-80.52857781112668,41.9527353585333
54972ccb-aa6a-45a2-89f6-092ba5ff688b,CONNEAUT STORAGE,track,-80.51894096721549,41.95481011483742
726bfcf8-e758-4703-a779-39b64a0ebed8,CONNEAUT STORAGE,track,-80.52857781112668,41.95677775882076
6b42a489-bef7-42c8-8562-bac1528aca8e,CONNEAUT STORAGE,track,-80.51894096721549,41.95885251512488
514f9055-7415-4400-a9a6-5ddba9a14e2f,CONNEAUT STORAGE,track,-80.52857781112668,41.95138789177082
a4efbff3-c5f1-4837-9c6c-a202e5914b72,CONNEAUT STORAGE,track,-80.51894096721549,41.95346264807494
ad9ec2ac-c849-44b7-abc3-1bd3ed2a0129,CONNEAUT STORAGE,long_axis_in,-80.5193254545674,41.95508306319456
09472b44-9652-42bd-8e6b-53c008674bc3,CONNEAUT STORAGE,long_axis_out,-80.50953219349442,41.95715898920492
2d678ab5-5511-41e9-a8fd-9b7bf05c4768,CONNEAUT STORAGE,track,-80.5193254545674,41.956430529957046
a17591a3-e642-4fc9-87ca-7ce7905aa991,CONNEAUT STORAGE,track,-80.50953219349442,41.95850645596741
8544a103-fb9b-4381-a502-f3bd1ea30159,CONNEAUT STORAGE,track,-80.5193254545674,41.95373559643207
ae013c3c-a4c1-4e44-9aa5-14ca71b8ccb6,CONNEAUT STORAGE,track,-80.50953219349442,41.95581152244243
ce3e2182-c5c4-4c18-902a-63c0c6b19ca1,CONNEAUT STORAGE,track,-80.5193254545674,41.95777799671953
f9584b80-99e2-47d4-b149-b6752b2a35d8,CONNEAUT STORAGE,track,-80.50953219349442,41.95985392272989
e31693e0-a474-4291-85c6-76c0c159f0f0,CONNEAUT STORAGE,track,-80.5193254545674,41.952388129669586
a6aef4e0-7811-431c-86a4-8b8264015431,CONNEAUT STORAGE,track,-80.50953219349442,41.95446405567995
58f461b6-49ec-48d0-9410-0d2236df1f83,COUNCIL BLUFFS,long_axis_in,-95.86342396446219,41.28406524911983
f59dd46c-fa75-45e3-86ac-841a4bb3fefe,COUNCIL BLUFFS,long_axis_out,-95.86352609240494,41.25743491183362
5703118e-846b-4b0c-862e-a693c275217f,COUNCIL BLUFFS,gate_out,-95.862609,41.268296
c57c6418-792b-4017-9584-78896b30ca33,COUNCIL BLUFFS,track,-95.86342396446219,41.285412715882316
c017df43-2bfc-47a5-a5db-ca16e1282f44,COUNCIL BLUFFS,track,-95.86352609240494,41.25878237859611
f34b239b-fd23-4ca7-9d6a-243270d604f3,COUNCIL BLUFFS,track,-95.86342396446219,41.28271778235734
9d553fee-a553-4dcf-8cc9-31891d2a8fbd,COUNCIL BLUFFS,track,-95.86352609240494,41.25608744507113
74c36c97-72c8-4987-9003-f1540faa8d68,COUNCIL BLUFFS,track,-95.86342396446219,41.2867601826448
a17498a2-ade1-4ee4-bbb6-0eba2fead95c,COUNCIL BLUFFS,track,-95.86352609240494,41.26012984535859
7abb4441-7e55-4274-b8b0-e78398021311,COUNCIL BLUFFS,track,-95.86342396446219,41.281370315594856
ab1557aa-db0d-47f0-83fa-b9c620f69652,COUNCIL BLUFFS,track,-95.86352609240494,41.25473997830865
7cafe8a4-e98d-4248-8b91-d06440cab804,CRAWFORD,long_axis_in,-87.73626570025284,41.83290953369438
3d09b63d-4a8e-49ac-bce1-87ad68e13def,CRAWFORD,long_axis_out,-87.72023716526375,41.83327321810454
17931da4-14bc-4a12-809c-9b40468c9bde,CRAWFORD,track,-87.73626570025284,41.834257000456866
0197ae03-ffc7-473a-b7ba-43bba153cd46,CRAWFORD,track,-87.72023716526375,41.834620684867026
9519b466-047a-4606-82cd-c1fa3685b02e,CRAWFORD,track,-87.73626570025284,41.83156206693189
5326d4a0-6d0a-457f-8b25-902b39aae9d7,CRAWFORD,track,-87.72023716526375,41.83192575134205
634dd8ae-496e-4fb7-a401-cc032bd3b017,CRAWFORD,track,-87.73626570025284,41.83560446721935
2d02e5cb-35e4-4744-9a30-067334932374,CRAWFORD,track,-87.72023716526375,41.83596815162951
c2b66efa-c87c-4229-bf63-ba44b06eb176,CRAWFORD,track,-87.73626570025284,41.830214600169406
03adc6bb-d99b-47ab-8594-19494afc8413,CRAWFORD,track,-87.72023716526375,41.830578284579566
495c64c1-044b-4b93-883d-8804e75294db,DAVIS,long_axis_in,-89.19089821787006,37.03251249469091
ab86b002-ad97-424f-833b-98df4d81f6c7,DAVIS,long_axis_out,-89.1832663540827,37.02227839782037
d6ea0e9d-2f08-4536-8531-243bdb99dbe5,DAVIS,track,-89.19089821787006,37.0338599614534
52b7492b-9d1f-4370-9e07-682bf6f8e032,DAVIS,track,-89.1832663540827,37.02362586458286
735ec3ad-22d8-475a-835a-b57df29b8a1c,DAVIS,track,-89.19089821787006,37.031165027928424
e0fc0989-b653-4c80-9d0c-046df73b3cc6,DAVIS,track,-89.1832663540827,37.02093093105788
5b3c0200-74ea-4762-8597-7a7490699d32,DAVIS,track,-89.19089821787006,37.035207428215884
0bb03666-bbda-436b-9010-81e1891a18c6,DAVIS,track,-89.1832663540827,37.02497333134534
2ddb03d6-7b42-4433-92e2-411032135d8a,DAVIS,track,-89.19089821787006,37.02981756116594
ac131145-c86c-429b-bc71-407bc6999f2b,DAVIS,track,-89.1832663540827,37.0195834642954
08269fe4-ca73-40d3-8214-be431d848c3e,DECATUR (CN),long_axis_in,-88.94489169970461,39.85504230424512
cda825bb-acba-470d-b3cf-b27de445e0cf,DECATUR (CN),long_axis_out,-88.94669306254355,39.88647681055159
b88a09c0-8ffa-4fd6-b007-0c4a87b75a2e,DECATUR (CN),track,-88.94489169970461,39.856389771007606
3964b699-177b-4651-b1d3-5e933b012849,DECATUR (CN),track,-88.94669306254355,39.88782427731408
45ff3f38-73db-4cdf-a8c3-c9d91cb26fd4,DECATUR (CN),track,-88.94489169970461,39.85369483748263
bffab13b-3344-4b4e-9d1d-c5fb98f554e3,DECATUR (CN),track,-88.94669306254355,39.8851293437891
6d291c59-5e97-49d8-a6b9-6f61f3982bef,DECATUR (CN),track,-88.94489169970461,39.85773723777009
cf942b40-78a1-44e6-bcec-817df9afebff,DECATUR (CN),track,-88.94669306254355,39.88917174407656
4571be09-42f5-434c-a4e8-b05d9a19486f,DECATUR (CN),track,-88.94489169970461,39.852347370720146
7b8845ee-ba52-40e4-96e6-31e9a5f2937c,DECATUR (CN),track,-88.94669306254355,39.88378187702662
f60a4cc9-dabb-4dbf-ad0f-1e8bee2636c0,DESTREHAN,long_axis_in,-90.38958869615377,29.98888685686537
8cabea72-8da7-4fbf-941f-7cf9b2c11b2e,DESTREHAN,long_axis_out,-90.32701479175203,29.95401213728345
e284f864-5bd8-41b6-bc61-dd478522cecf,DESTREHAN,track,-90.38958869615377,29.990234323627856
6b3f2648-a19d-48ff-9f1e-fa31d6da6662,DESTREHAN,track,-90.32701479175203,29.955359604045935
fc3493cd-2f25-4296-9816-8e1490d79e2b,DESTREHAN,track,-90.38958869615377,29.987539390102885
b301f78e-3117-4735-9174-290cc3dd1047,DESTREHAN,track,-90.32701479175203,29.952664670520964
dafafa9e-0406-4cc3-a002-884ca851c427,DESTREHAN,track,-90.38958869615377,29.991581790390345
e8014d3e-194e-4d4a-b14b-60861118b4f8,DESTREHAN,track,-90.32701479175203,29.956707070808424
9d58d3d1-9f98-4efa-8d1d-f41705b9d2c2,DESTREHAN,track,-90.38958869615377,29.986191923340396
1e6d8ac1-9324-43ed-a3a9-ff01c189ba2f,DESTREHAN,track,-90.32701479175203,29.951317203758475
64fcbe86-4835-423c-96df-500bfd4af27e,DETROIT INTERMODAL TERM,long_axis_in,-83.11291056356156,42.4478261938897
92ab1e2c-a94c-4675-8a9a-72f404cf8988,DETROIT INTERMODAL TERM,long_axis_out,-83.12405693382102,42.46060379030305
9c95f26d-689b-4795-9fdf-c8330b72d344,DETROIT INTERMODAL TERM,track,-83.11291056356156,42.44917366065219
48f3a14d-dd75-45ec-a274-499a5f9c6355,DETROIT INTERMODAL TERM,track,-83.12405693382102,42.461951257065536
cbbc431b-6e5e-4f76-843b-5efbc0b5dbea,DETROIT INTERMODAL TERM,track,-83.11291056356156,42.446478727127214
7a9b3d6d-c219-44e3-a20d-25921e554c36,DETROIT INTERMODAL TERM,track,-83.12405693382102,42.45925632354056
74de58db-c34c-41e6-867e-bd02c8f9803b,DETROIT INTERMODAL TERM,track,-83.11291056356156,42.450521127414675
c8a75902-2234-482e-8c0c-3ca61bf06dbb,DETROIT INTERMODAL TERM,track,-83.12405693382102,42.46329872382802
71cb095d-29ee-41bd-800a-8362542d3514,DETROIT INTERMODAL TERM,track,-83.11291056356156,42.44513126036473
6b721e35-ac71-442a-9a3a-58b88e23f1fa,DETROIT INTERMODAL TERM,track,-83.12405693382102,42.457908856778076
ec1c2245-8d87-4893-baba-6c1e390724a5,DETROIT ITNERMODAL TERM,long_axis_in,-83.11388016358612,42.44882256735904
4e9357b9-612a-4214-8520-6115a2eb5765,DETROIT ITNERMODAL TERM,long_axis_out,-83.12214313156859,42.4579805736795
d2ad8cbe-0a09-4cf0-a08f-0cf60d81ad07,DETROIT ITNERMODAL TERM,track,-83.11388016358612,42.45017003412153
35287e0e-41c5-4727-bc86-7c8dba76d4e5,DETROIT ITNERMODAL TERM,track,-83.12214313156859,42.45932804044199
f5751876-b12f-4d2e-84c0-cacda0c2fe38,DETROIT ITNERMODAL TERM,track,-83.11388016358612,42.44747510059655
c2782431-9238-4904-aa09-fe79568d4795,DETROIT ITNERMODAL TERM,track,-83.12214313156859,42.45663310691701
2c65b98b-76b8-4d3c-9f3c-9bc300ae88c6,DETROIT ITNERMODAL TERM,track,-83.11388016358612,42.45151750088401
dbfc808a-44db-45b5-bdd3-487a527cb939,DETROIT ITNERMODAL TERM,track,-83.12214313156859,42.46067550720447
f18ec0e5-4d17-4ae5-a534-93dae2044db5,DETROIT ITNERMODAL TERM,track,-83.11388016358612,42.44612763383407
f5ff6d62-6fea-4bd1-999f-f54f7dee7276,DETROIT ITNERMODAL TERM,track,-83.12214313156859,42.45528564015453
402a1b45-17ea-4353-adf8-54c2c245702f,DUBUQUE (CN),long_axis_in,-90.66294576679974,42.49692145579051
63e58999-a416-4635-90df-9570ae7703a2,DUBUQUE (CN),long_axis_out,-90.65268891471979,42.47477258083568
9a2c3f91-f7fa-4b20-8f91-e8cf828424c8,DUBUQUE (CN),gate_in,-90.662727,42.495102
b4ad3e0d-3de4-4f49-b573-ba795c548798,DUBUQUE (CN),track,-90.66294576679974,42.498268922553
9e48746a-7ccd-416c-b555-24b4d11b9323,DUBUQUE (CN),track,-90.65268891471979,42.47612004759817
c94197f9-91ea-4af7-91cc-f9fb4450a105,DUBUQUE (CN),track,-90.66294576679974,42.495573989028024
9e6566fa-9c8a-470d-b678-e0cb391dd803,DUBUQUE (CN),track,-90.65268891471979,42.473425114073194
2e7bf834-b4ec-455b-8953-0bc25af59eb3,DUBUQUE (CN),track,-90.66294576679974,42.499616389315484
09fddfa0-4dc2-473a-be3d-0a2200b1a287,DUBUQUE (CN),track,-90.65268891471979,42.477467514360654
83206b74-7304-4ddb-a193-fef5bc691ced,DUBUQUE (CN),track,-90.66294576679974,42.49422652226554
3fba4756-2f59-4119-b448-8232e6431f00,DUBUQUE (CN),track,-90.65268891471979,42.47207764731071
38065ad4-9628-4fc6-8160-f45dfb71555e,DUBUQUE IP&L YARD,long_axis_in,-90.65349667157511,42.50049304447987
4000ebb0-f171-4ade-a312-8364c95a05e3,DUBUQUE IP&L YARD,long_axis_out,-90.65747735504696,42.50135638619892
1d060fab-d53f-4416-abd9-935b42ae07fe,DUBUQUE IP&L YARD,track,-90.65349667157511,42.50184051124236
3023ebf0-7604-4ff5-8641-156aa39b924a,DUBUQUE IP&L YARD,track,-90.65747735504696,42.50270385296141
bb082f6f-afb4-4cb6-b478-99888c82bc50,DUBUQUE IP&L YARD,track,-90.65349667157511,42.49914557771738
38cffc48-5639-43ec-be5b-e9d2796d0ef0,DUBUQUE IP&L YARD,track,-90.65747735504696,42.50000891943643
7253c415-7382-450b-9928-7dec115a47da,DUBUQUE IP&L YARD,track,-90.65349667157511,42.50318797800484
7afce63b-6456-4b0a-a710-d5cb5b7d0f62,DUBUQUE IP&L YARD,track,-90.65747735504696,42.50405131972389
86cb8af8-127a-4055-bc6d-05dc7f51f4bd,DUBUQUE IP&L YARD,track,-90.65349667157511,42.497798110954896
67277b33-597b-40f0-8283-dcbe251a8ba2,DUBUQUE IP&L YARD,track,-90.65747735504696,42.49866145267395
66a8b536-9521-4754-ac9c-f04572e6b8b5,DULUTH,long_axis_in,-92.21605232160545,46.65954656862629
e3f63054-784b-4654-952b-17b7feabb4e9,DULUTH,long_axis_out,-92.22142872713945,46.67733183330085
1c2a3488-62db-4392-a593-efd051f0f286,DULUTH,track,-92.21605232160545,46.66089403538878
1a676b40-801b-4dec-8cff-d21b2c8e0888,DULUTH,track,-92.22142872713945,46.67867930006334
eb6d2712-5904-4b56-af45-419a2de9885e,DULUTH,track,-92.21605232160545,46.6581991018638
c82e8796-a823-45bf-a595-1c8e5bc3e055,DULUTH,track,-92.22142872713945,46.67598436653836
7ab7a2cb-2b63-4891-84f1-3a3e74fb1fd5,DULUTH,track,-92.21605232160545,46.66224150215126
c40d504d-82fa-43d9-ae44-862685d92fac,DULUTH,track,-92.22142872713945,46.68002676682582
84121cda-66f1-49cf-98cd-eb57d52a425c,DULUTH,track,-92.21605232160545,46.65685163510132
8fca8e43-e60c-4c8e-9314-33374d8bf4a7,DULUTH,track,-92.22142872713945,46.67463689977588
ea42489b-43f3-4b65-8005-8a62d634b9f9,EAST,long_axis_in,-83.04696384902356,42.39223161613158
b6b0728c-7794-4f0e-9e8e-8f955f598547,EAST,long_axis_out,-83.03705462813029,42.40642141359567
605e7aed-5814-4aeb-9cf4-6de94ee591f4,EAST,track,-83.04696384902356,42.39357908289407
5a667746-bd9e-41c9-8ddc-a8e411cf7af9,EAST,track,-83.03705462813029,42.40776888035816
2d589a26-c201-4b84-9fa6-9c42393c28f4,EAST,track,-83.04696384902356,42.39088414936909
92be1efc-0b51-4434-ac62-70ff6777a01a,EAST,track,-83.03705462813029,42.405073946833184
85482ce9-0b06-4ed0-9f51-e02c7edf8112,EAST,track,-83.04696384902356,42.39492654965655
2eda977f-bbd8-41ee-8834-b0e96f93e618,EAST,track,-83.03705462813029,42.409116347120644
65424ea2-16c0-44f6-a1af-17309eebae3e,EAST,track,-83.04696384902356,42.38953668260661
42a8b685-2be0-438c-9e93-d5a80daab9cf,EAST,track,-83.03705462813029,42.4037264800707
0bfc4f1f-e627-4e81-a95c-f469c44888e0,EAST JOLIET,long_axis_in,-88.05610405958063,41.52852975407462
84c3f707-9aba-43cc-8a70-8f518db640f2,EAST JOLIET,long_axis_out,-88.06580586532486,41.5462265823334
9a928e79-a606-4408-b97d-3a6a499e5c46,EAST JOLIET,track,-88.05610405958063,41.52987722083711
954ea766-c562-4c8a-b615-0f20c3ba5ad9,EAST JOLIET,track,-88.06580586532486,41.547574049095886
d55d861a-ee17-41a3-bde8-d93a636a0a58,EAST JOLIET,track,-88.05610405958063,41.52718228731213
f3b05e46-3307-4192-b099-2a220fe3f34d,EAST JOLIET,track,-88.06580586532486,41.54487911557091
c3aec350-4f02-4ab0-ab4a-9a9a247a5b39,EAST JOLIET,track,-88.05610405958063,41.53122468759959
98f0131a-64f7-4e2e-9402-6ebc55be2459,EAST JOLIET,track,-88.06580586532486,41.54892151585837
6813bf55-604b-4bdb-ba4e-daad248cee10,EAST JOLIET,track,-88.05610405958063,41.52583482054965
2cc9d024-7f7a-4612-9d5c-c22cb709c403,EAST JOLIET,track,-88.06580586532486,41.543531648808425
038cbd32-d437-4b21-aeeb-fe0cdd8e37d9,EAST ST LOUIS,long_axis_in,-90.12406837992559,38.56868457081988
30b006cf-4923-4f51-9e30-416d15ef5b6d,EAST ST LOUIS,long_axis_out,-90.15482685029532,38.59463202599544
f5058021-1837-479c-906e-bcfcec5934c5,EAST ST LOUIS,track,-90.12406837992559,38.57003203758237
4bffbbb4-9396-43e0-92fd-ae5ab4955994,EAST ST LOUIS,track,-90.15482685029532,38.59597949275793
17f1414d-87c5-4268-b051-2d4f8ac2e50f,EAST ST LOUIS,track,-90.12406837992559,38.567337104057394
dcdabbc5-f2c5-401a-b3fc-60087c3178b4,EAST ST LOUIS,track,-90.15482685029532,38.59328455923295
eaccca05-5869-4407-8362-9c437beb0b31,EAST ST LOUIS,track,-90.12406837992559,38.571379504344854
6eebcdc4-f32f-4bd3-aa01-bce5c46f02cb,EAST ST LOUIS,track,-90.15482685029532,38.59732695952041
c4aa5754-f5b5-4bbc-90ca-094a090248a2,EAST ST LOUIS,track,-90.12406837992559,38.56598963729491
0636c4b5-48e6-4a07-8e4c-28748f6779bd,EAST ST LOUIS,track,-90.15482685029532,38.59193709247047
4d53d3c9-c180-40be-ad94-665497454bf8,ECANABA YARD,long_axis_in,-87.06716993045096,45.76675270589952
2b27dfcf-5070-4036-8fa1-17d64d227a6b,ECANABA YARD,long_axis_out,-87.06949587938614,45.77395095080811
69e93782-da27-4178-9623-e213695fdb44,ECANABA YARD,track,-87.06716993045096,45.76810017266201
b98d311e-ff21-4e1c-8a51-3ef1838dd1cc,ECANABA YARD,track,-87.06949587938614,45.775298417570596
5aef54bc-229b-4735-9d08-f12e0334ffd1,ECANABA YARD,track,-87.06716993045096,45.76540523913703
75a67ef2-cd15-48b9-b8fb-90a165380517,ECANABA YARD,track,-87.06949587938614,45.77260348404562
2cc14b65-8aed-4fb6-ae38-2c218b7daa77,ECANABA YARD,track,-87.06716993045096,45.76944763942449
53612be9-a477-4267-b74f-00d1fb2154ba,ECANABA YARD,track,-87.06949587938614,45.77664588433308
d9506636-5afa-4270-8362-ca3d9b263cdc,ECANABA YARD,track,-87.06716993045096,45.76405777237455
2b5a0a40-ad89-47db-a851-b5eee507e34a,ECANABA YARD,track,-87.06949587938614,45.771256017283136
97e50c64-7135-475e-859b-3726fc1dd2af,EDISON (CN),long_axis_in,-83.19591608243773,42.11686767090256
49d13033-05b7-4ae7-b8ef-c0af22112b35,EDISON (CN),long_axis_out,-83.18935437419893,42.12475881101884
41aa7492-cebf-44d7-8a59-1ff44a5d962f,EDISON (CN),gate_in,-83.196835,42.116512
9882f83a-e4ba-4846-b7d5-2f29b52fd5da,EDISON (CN),gate_out,-83.191011,42.124314
3d13f13b-3d03-4cef-a31c-6a64d9ca5346,EDISON (CN),track,-83.19591608243773,42.11821513766505
49ff7064-dd12-48f7-9f5d-956ae1a92fee,EDISON (CN),track,-83.18935437419893,42.12610627778133
24fb6bd4-74bc-48d4-8a0e-3d25ff058bed,EDISON (CN),track,-83.19591608243773,42.11552020414007
cb099846-bc7c-4393-8d31-0e6364ea3db3,EDISON (CN),track,-83.18935437419893,42.123411344256354
6fbf2319-aaf7-41a1-9f0b-eda5b2bf607f,EDISON (CN),track,-83.19591608243773,42.11956260442753
7b5ffbfa-3bfd-4efa-a61c-d743f99c1b6f,EDISON (CN),track,-83.18935437419893,42.127453744543814
7d43408a-ce65-4759-ae09-cd559627223a,EDISON (CN),track,-83.19591608243773,42.11417273737759
da92f6cc-7f52-4c0a-87af-aac0fe5b9e17,EDISON (CN),track,-83.18935437419893,42.12206387749387
e666be58-31d6-4639-9de2-2f8470ef2e52,EFFINGHAM,long_axis_in,-88.55708842976283,39.08132118264046
dc7b8f39-780a-4d4e-af52-997a7d8b801c,EFFINGHAM,long_axis_out,-88.54913039550513,39.11292800580392
1ab51e91-af55-479d-ad5a-895b9c9c1c00,EFFINGHAM,track,-88.55708842976283,39.08266864940295
a3d7160f-76cc-4ea2-b7ad-7b3d02500622,EFFINGHAM,track,-88.54913039550513,39.11427547256641
9e1ee4d8-3c40-496e-8649-c6573c12b8de,EFFINGHAM,track,-88.55708842976283,39.07997371587797
bc99caa7-337a-42a1-897f-a3cc267f689c,EFFINGHAM,track,-88.54913039550513,39.111580539041434
cbdc811f-1cea-40e4-86ba-235be25a6832,EFFINGHAM,track,-88.55708842976283,39.08401611616543
f8214c69-b6d0-4a07-9e5a-4f4cefb95d42,EFFINGHAM,track,-88.54913039550513,39.115622939328894
84df15af-1f26-4ec2-b2c9-8536d683fd66,EFFINGHAM,track,-88.55708842976283,39.07862624911549
cdd7bef7-afd0-4523-984d-caac646fc4d4,EFFINGHAM,track,-88.54913039550513,39.11023307227895
e9984d36-dfac-4c13-a9a2-969eaf9d3e21,ELSDON,long_axis_in,-87.71306793172602,41.79358256803312
df22c707-11b5-40a4-aa79-420224c2d747,ELSDON,long_axis_out,-87.70399422596462,41.80459512408326
6ec68125-b8bd-4235-9e2a-81510fb0b4dc,ELSDON,track,-87.71306793172602,41.79493003479561
