link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
45,12,3959,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21862105172548 0.6748298476391738, -91.21858520810233 0.6748389016174178)"
46,13,3611,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21884488943104 0.6745589730503071, -91.21885392234105 0.6746401687982786)"
47,13,3612,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21884488943104 0.6745589730503071, -91.21888078753354 0.6746130774270461)"
48,13,4158,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21884488943104 0.6745589730503071, -91.21878218062088 0.674595118386804)"
49,14,4091,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21880018416975 0.6746853289248828, -91.21881814879804 0.6747304263544055)"
50,14,4160,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21880018416975 0.6746853289248828, -91.21876434834017 0.6747034055171337)"
51,14,4161,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21880018416975 0.6746853289248828, -91.21883599664241 0.6746401844721047)"
52,15,3654,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21886302533763 0.6748025681272494, -91.21886305648607 0.6748386586085438)"
53,15,3697,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21886302533763 0.6748025681272494, -91.21890783958338 0.674802528932878)"
54,15,3698,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21886302533763 0.6748025681272494, -91.2188988300145 0.6747484010523469)"
55,15,3699,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21886302533763 0.6748025681272494, -91.21882715836568 0.6747845542409604)"
56,16,3704,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21775165456542 0.6748306079153873, -91.21776067971264 0.6749027811439832)"
57,16,4041,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21775165456542 0.6748306079153873, -91.21770687917905 0.6748757602698771)"
58,16,4044,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21775165456542 0.6748306079153873, -91.21776057850305 0.6747854869122044)"
59,17,3705,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21760812420882 0.6746863711468385, -91.21765295409325 0.674704377239808)"
60,17,4031,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21760812420882 0.6746863711468385, -91.21758119670233 0.674641281475642)"
61,17,4033,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21760812420882 0.6746863711468385, -91.21751855005004 0.6747496079499161)"
62,18,3706,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21766163681586 0.6743795545666454, -91.21767949252647 0.6742983351956011)"
63,18,3707,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21766163681586 0.6743795545666454, -91.21770644334767 0.6743704927741124)"
64,18,4205,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21766163681586 0.6743795545666454, -91.21762581648447 0.6744156764325095)"
65,19,4132,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21781402880559 0.6744064893233068, -91.21777818514167 0.6744155432853498)"
66,19,4134,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21781402880559 0.6744064893233068, -91.21779615754878 0.6744696634175451)"
67,19,4136,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21781402880559 0.6744064893233068, -91.2178499035901 0.6744335258905815)"
68,19,4219,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21781402880559 0.6744064893233068, -91.21782291386742 0.6743162551659813)"
69,20,4281,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21784970132504 0.674198937453623, -91.21788557609939 0.6742259740290464)"
70,20,4282,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21784970132504 0.674198937453623, -91.21786765815823 0.6742350123216463)"
71,20,4283,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21784970132504 0.674198937453623, -91.2178138498839 0.6741989687732645)"
72,20,4300,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21784970132504 0.674198937453623, -91.21785864862908 0.6741808843594875)"
73,21,3708,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21799318486147 0.6742890384775876, -91.21799316152381 0.67426197058604)"
74,21,3709,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21799318486147 0.6742890384775876, -91.21794837834665 0.6742981002646986)"
75,21,3710,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21799318486147 0.6742890384775876, -91.21798426868088 0.6743431820925474)"
76,21,3711,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21799318486147 0.6742890384775876, -91.21802905185403 0.6743070524126241)"
77,22,3712,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21820833233741 0.6743339636626876, -91.21820837124015 0.6743790768026717)"
78,22,4272,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21820833233741 0.6743339636626876, -91.21826210947248 0.674333916669333)"
79,22,4273,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21820833233741 0.6743339636626876, -91.2181814282082 0.6743159419025165)"
80,23,3714,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21815443072884 0.6741896485973661, -91.21815446184378 0.6742257391118966)"
81,23,3715,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21815443072884 0.6741896485973661, -91.21819925278879 0.6741986320732677)"
82,23,3716,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21815443072884 0.6741896485973661, -91.21816337025015 0.6741625728813695)"
83,23,3717,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21815443072884 0.6741896485973661, -91.21811857930193 0.6741896799188348)"
84,24,3718,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.2182800429638 0.6743429236319086, -91.21825316995847 0.6743609923840198)"
85,24,4227,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.2182800429638 0.6743429236319086, -91.21828008964884 0.6743970593948548)"
86,24,4270,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.2182800429638 0.6743429236319086, -91.2183158632628 0.6743068017951611)"
87,24,4386,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.2182800429638 0.6743429236319086, -91.2183338123134 0.6743338540106016)"
88,25,3719,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21836072421921 0.6743608983919513, -91.2183248805815 0.674369952349539)"
89,25,3720,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21836072421921 0.6743608983919513, -91.21836076312492 0.6744060115230204)"
90,25,3721,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21836072421921 0.6743608983919513, -91.21836964817041 0.674315777428616)"
91,25,4268,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21836072421921 0.6743608983919513, -91.21840553070918 0.6743518366021964)"
92,26,3722,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21841458694104 0.6744601002764457, -91.21838769059657 0.6744511011525459)"
93,26,3723,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21841458694104 0.6744601002764457, -91.21843247373931 0.6744149714815015)"
94,26,3724,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21841458694104 0.6744601002764457, -91.2184056474338 0.6744871759875175)"
95,26,3725,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21841458694104 0.6744601002764457, -91.21845943233936 0.6744961516063472)"
96,27,3726,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21845036053946 0.6743698426885768, -91.21840555405223 0.6743789044792683)"
97,27,4230,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21845036053946 0.6743698426885768, -91.21846833293505 0.6744239627721935)"
98,27,4264,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21845036053946 0.6743698426885768, -91.21851309272958 0.6743607652324486)"
99,27,4266,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21845036053946 0.6743698426885768, -91.21848618082824 0.6743337208572867)"
100,28,3728,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21837854100528 0.6742345659622598, -91.21842335527396 0.6742345268053673)"
101,28,3729,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21837854100528 0.6742345659622598, -91.21835164466346 0.6742255668298713)"
102,29,3731,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21854890523457 0.6743156207800323, -91.21854892857716 0.6743426886520785)"
103,29,3732,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21854890523457 0.6743156207800323, -91.21859372727495 0.6743246042403455)"
104,29,3733,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21854890523457 0.6743156207800323, -91.21855784474499 0.6742885450756941)"
105,29,3734,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21854890523457 0.6743156207800323, -91.21851304604448 0.6743066294858422)"
106,30,3735,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.2187641148197 0.6744327268724782, -91.21878200160812 0.6743875980973066)"
107,30,3736,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.2187641148197 0.6744327268724782, -91.21873721848723 0.674423727753655)"
108,30,3737,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.2187641148197 0.6744327268724782, -91.21876415373326 0.6744778399799475)"
109,30,4260,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.2187641148197 0.6744327268724782, -91.21881787635222 0.6744146346243269)"
110,31,4312,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21872813891446 0.674288396259079, -91.21871919940696 0.6743154719577568)"
111,31,4314,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21872813891446 0.674288396259079, -91.21875503524493 0.67429739538278)"
112,31,4375,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21872813891446 0.674288396259079, -91.21868331688239 0.6742794127994791)"
113,31,4376,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21872813891446 0.674288396259079, -91.21871914494238 0.6742523136035745)"
114,32,3738,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21893436225393 0.6743784422997513, -91.21893439338332 0.6744145327777713)"
115,32,3740,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21893436225393 0.6743784422997513, -91.21889851086188 0.6743784736357733)"
116,32,3741,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21893436225393 0.6743784422997513, -91.21894330953758 0.6743603892269014)"
117,32,3742,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21893436225393 0.6743784422997513, -91.21897022142657 0.6743874335825513)"
118,33,3744,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21909578689426 0.6744865726957785, -91.21913164606174 0.6744955639704653)"
119,33,3745,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21909578689426 0.6744865726957785, -91.21910471082313 0.6744414517726255)"
120,33,3746,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21909578689426 0.6744865726957785, -91.21908686296774 0.6745316936199525)"
121,33,4251,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21909578689426 0.6744865726957785, -91.21905990437527 0.6744505135658856)"
122,34,3747,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21903291466316 0.6743332430325581, -91.2190239829445 0.6743693413400816)"
123,34,3748,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21903291466316 0.6743332430325581, -91.21897913758184 0.6743332900344378)"
124,34,3749,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21903291466316 0.6743332430325581, -91.21907773667668 0.6743422264817014)"
125,34,3750,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21903291466316 0.6743332430325581, -91.21903289131824 0.6743061751774915)"
126,35,4248,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21926600311711 0.6743961976602691, -91.21931985023085 0.6744773541857745)"
127,35,4320,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21926600311711 0.6743961976602691, -91.21919432371084 0.6744233281880099)"
128,35,4322,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21926600311711 0.6743961976602691, -91.21932875858879 0.674414188045632)"
129,36,4247,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21940950201365 0.6745043436677606, -91.21935567825233 0.6744502549983088)"
130,36,8401,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21940950201365 0.6745043436677606, -91.21933785376311 0.6745675646617554)"
131,36,8402,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21940950201365 0.6745043436677606, -91.21941840258356 0.6744321549206431)"
132,37,3751,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21898830278886 0.6745678702915442, -91.21897935551033 0.6745859233658199)"
133,37,3752,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21898830278886 0.6745678702915442, -91.21894346519738 0.6745408416148543)"
134,37,3753,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21898830278886 0.6745678702915442, -91.21904207208767 0.6745588006549736)"
135,37,4241,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21898830278886 0.6745678702915442, -91.21901514462598 0.6745137110711241)"
136,38,3754,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21912280777073 0.6746399336829517, -91.21914071010656 0.674612850156818)"
137,38,3755,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21912280777073 0.6746399336829517, -91.21910488986386 0.6746489719752713)"
138,38,3756,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21912280777073 0.6746399336829517, -91.21912284669956 0.6746850467694073)"
139,38,4170,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21912280777073 0.6746399336829517, -91.21914969630853 0.6746399101706008)"
140,39,4171,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21927516835353 0.6746307778288195, -91.21916766871529 0.6746940301962183)"
141,39,4173,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21927516835353 0.6746307778288195, -91.21915864358334 0.6746218570993707)"
142,39,4245,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21927516835353 0.6746307778288195, -91.21924820975367 0.6745495977991075)"
143,40,3739,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21912289341759 0.6747391824731402, -91.21913180954567 0.6746850389314496)"
144,40,3757,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21912289341759 0.6747391824731402, -91.21914081910994 0.6747391667959498)"
145,40,3758,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21912289341759 0.6747391824731402, -91.21910500665923 0.674784311237745)"
146,40,3759,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21912289341759 0.6747391824731402, -91.21908703424512 0.6747301912096153)"
147,41,3760,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21902448121864 0.674946788920526, -91.2190065399454 0.6749287593648264)"
148,41,3761,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21902448121864 0.674946788920526, -91.21906032482012 0.674937734939151)"
149,41,3762,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21902448121864 0.674946788920526, -91.21897964361247 0.6749197602674909)"
150,41,3763,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21902448121864 0.674946788920526, -91.21903337397067 0.6748655775147587)"
151,42,3764,1,0,0,1,999999,90,55.92339,0,7,,0.15,4,1,0,-1,0,"LINESTRING (-91.21898873888003 0.6750731369474842, -91.21896181917424 0.6750370699973991)"
